#
# Full target list for orbit 97, sector 45
# Created Tue Nov  2 12:27:10 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
 34988057	4	3	 9.77	164.4453	 -1.7206
 34988260	4	3	10.04	164.4490	 -2.5982
 34988608	4	3	16.24	164.4500	 -4.2260
 34988801	4	3	10.37	164.5241	 -5.0305
 35008805	4	3	11.10	164.6970	 -0.7782
 35009166	4	3	11.21	164.7668	 -2.5441
 35009375	4	3	 9.50	164.7744	 -3.5446
 35009416	4	3	10.72	164.8055	 -3.6945
 35009659	4	3	11.37	164.7982	 -4.7209
 35009898	4	3	12.23	164.7247	 -5.5480
 35227246	3	1	12.05	137.9280	 17.6158
 35227580	3	2	13.02	137.9425	 16.2750
 35227582	3	2	13.29	137.9415	 16.2727
 35227589	3	2	11.36	137.9777	 16.2526
 35227595	3	2	14.06	138.0304	 16.2223
 35227918	3	2	 9.63	137.9202	 15.0900
 35228717	3	2	12.05	137.9827	 11.9452
 35229234	3	2	10.76	138.1180	 13.9588
 35229456	3	2	11.00	138.0499	 14.6757
 35229474	3	2	11.24	138.1425	 14.7661
 35229531	3	2	 5.80	138.0698	 14.9975
 35229547	3	2	16.22	138.0762	 15.0599
 35243316	3	1	11.03	138.1219	 17.4290
 35243457	3	1	11.46	138.2449	 17.7569
 35243530	3	1	 8.15	138.2269	 17.4760
 35243547	3	1	11.27	138.2399	 17.4069
 35244027	3	2	11.89	138.1795	 15.4956
 35244167	3	2	10.71	138.2312	 14.8471
 35244464	3	2	10.63	138.2502	 13.5797
 35245569	3	2	12.00	138.2860	 14.8336
 35246763	3	2	 8.80	138.4319	 16.1970
 35260089	3	2	10.08	138.4823	 14.9531
 35260222	3	2	10.83	138.4121	 14.2755
 35260516	3	2	 8.91	138.4838	 13.1326
 35261745	3	2	12.62	138.6468	 15.8955
 35261823	3	2	11.05	138.5309	 16.2912
 35262775	3	2	 9.90	138.6801	 14.9232
 35263095	3	2	11.09	138.7529	 13.4134
 35263341	3	2	11.10	138.6512	 12.4406
 35283782	3	2	10.02	138.7769	 14.7470
 35283826	3	2	 4.21	138.8075	 14.9414
 35284070	3	2	11.49	138.7764	 15.9570
 35284400	3	1	10.77	138.8492	 17.3760
 35285058	3	2	11.30	139.1734	 15.7063
 35285111	3	2	10.32	139.1806	 15.4874
 35285372	3	2	11.35	139.2354	 14.3328
 35285574	3	2	11.16	139.1707	 13.4433
 38064007	4	3	10.93	169.3067	 -5.4287
 38064016	4	3	 8.96	169.4032	 -5.3792
 38064388	4	3	10.83	169.3248	 -3.6672
 38064734	4	3	 8.64	169.3035	 -1.9819
 38064757	4	3	13.54	169.3034	 -1.8778
 38064779	4	3	11.53	169.3920	 -1.8084
 38065293	4	3	10.91	169.4740	 -0.6225
 38065505	4	3	14.98	169.4929	 -1.8107
 38065508	4	3	12.06	169.4953	 -1.8279
 38065672	4	3	 8.65	169.4560	 -2.5563
 38065794	4	3	 9.15	169.5020	 -3.1926
 38085741	4	3	10.78	169.5087	 -4.4074
 38086090	4	3	 9.18	169.4414	 -5.8576
 38086286	4	3	 6.59	169.5966	 -5.0682
 38086703	4	3	15.26	169.5595	 -3.2335
 38086751	4	3	12.63	169.5968	 -2.9913
 38086894	4	3	11.95	169.6125	 -2.3953
 38086968	4	3	12.58	169.5809	 -1.9877
 38087018	4	3	14.60	169.6327	 -1.7740
 38087778	4	3	10.69	169.6904	 -1.8630
 38087946	4	3	11.38	169.7114	 -2.6332
 38088069	4	3	11.28	169.7201	 -3.1921
 38088276	4	3	10.84	169.7624	 -4.1547
 38088661	4	3	 8.70	169.8406	 -5.9391
 38113676	4	3	10.49	169.8023	 -4.8005
 38113688	4	3	10.89	169.8397	 -4.7289
 38114293	4	3	11.79	169.8447	 -1.9775
 38114294	4	3	 8.40	169.8746	 -1.9758
 38114366	4	3	 7.23	169.8405	 -1.6565
 38114367	4	3	 6.57	169.8430	 -1.6558
 38114658	4	3	13.71	169.7935	 -0.2845
 38114675	4	3	 7.37	169.8877	 -0.1892
 38114758	4	3	10.08	169.9036	 -0.1066
 38116202	4	3	15.32	170.1409	 -4.8070
 38116520	4	3	11.44	170.1138	 -3.4760
 38116677	4	3	11.75	170.1325	 -2.9027
 38116680	4	3	 8.87	170.1334	 -2.8982
 38116761	4	3	11.27	170.1025	 -2.5111
 38116814	4	3	11.37	170.0687	 -2.1601
 38116878	4	3	 7.81	170.0993	 -1.7969
 38130996	4	3	11.44	170.1425	 -1.4721
 38131151	4	3	12.05	170.2175	 -2.1912
 38131307	4	3	11.78	170.2028	 -2.9116
 38131518	4	3	 8.48	170.2559	 -3.9964
 38131535	4	3	11.22	170.2003	 -4.0833
 38131684	4	3	 8.36	170.2076	 -4.7992
 38132321	4	3	 7.43	170.3178	 -4.3662
 38132416	4	3	11.49	170.3460	 -4.0052
 38132458	4	3	 8.17	170.2853	 -3.7627
 38132622	4	3	15.19	170.3822	 -3.0610
 38132711	4	3	10.62	170.3406	 -2.6741
 38133144	4	3	 8.23	170.2807	 -0.7615
 38133173	4	3	 8.90	170.2890	 -0.6314
 38133324	4	3	 8.49	170.4492	  0.0168
 38133638	4	3	 8.61	170.4294	 -1.5218
 38138083	4	3	 9.85	170.4077	 -2.1906
 38138087	4	3	15.48	170.4349	 -2.2320
 38138098	4	3	 9.29	170.4574	 -2.2874
 38138426	4	3	10.78	170.4581	 -3.8199
 38140238	4	3	11.45	170.6512	 -0.2799
 38141038	4	3	10.54	170.7349	 -4.1694
 38141337	4	3	 9.37	170.7143	 -5.4180
 38141631	4	3	13.94	170.8317	 -5.1523
 38141638	4	3	 8.84	170.8401	 -5.1255
 38141956	4	3	 9.79	170.8640	 -3.6913
 38142092	4	3	10.57	170.7595	 -2.9650
 38142186	4	3	14.04	170.8646	 -2.4624
 38142412	4	3	10.62	170.8131	 -1.2867
 38142484	4	3	13.10	170.8329	 -0.9379
 38142552	4	3	10.74	170.8671	 -0.6593
 38143217	4	3	 8.07	170.9520	 -2.6083
 38143320	4	3	11.42	170.9824	 -3.1621
 38143326	4	3	11.36	170.8685	 -3.1895
 38143991	4	3	11.25	171.0151	 -5.7078
 38144328	4	3	 9.80	171.0946	 -4.0502
 38158470	4	3	11.54	171.0206	 -2.4561
 38158652	4	3	 8.35	171.0712	 -1.5300
 38158716	4	3	17.73	170.9906	 -1.1744
 38158797	4	3	11.27	171.0760	 -0.7343
 38158930	4	3	12.01	171.0814	 -0.1276
 38159551	4	3	11.16	171.2107	 -2.4943
 38160002	4	3	 8.47	171.1143	 -4.4485
 38160213	4	3	10.71	171.2079	 -5.4115
 38160320	4	3	10.47	171.2746	 -5.9384
 38160330	4	3	 8.01	171.3121	 -5.8690
 38160558	4	3	11.46	171.3498	 -4.9348
 38160654	4	3	 9.01	171.2405	 -4.4782
 38161157	4	3	 9.70	171.2982	 -2.4147
 38161168	4	3	10.69	171.3087	 -2.3700
 38161230	4	3	11.75	171.2360	 -2.0852
 38161301	4	3	 8.21	171.3079	 -1.6152
 38204456	4	3	11.22	171.3632	 -0.6073
 38204493	4	3	 8.23	171.4503	 -0.7669
 38204624	4	3	10.72	171.3848	 -1.3994
 38204868	4	3	12.91	171.4076	 -2.6316
 38204935	4	3	11.49	171.3565	 -2.9206
 38205717	4	3	10.95	171.5519	 -5.3758
 38206193	4	3	10.06	171.4927	 -3.1543
 38206278	4	3	11.35	171.5891	 -2.7716
 38206501	4	3	10.88	171.5298	 -1.7048
 38207254	4	3	11.07	171.5962	 -1.7291
 38211677	4	3	10.27	171.6920	 -2.1764
 38211755	4	3	11.28	171.6343	 -2.6204
 38211847	4	3	 9.09	171.6934	 -2.9831
 38212086	4	3	 9.12	171.6258	 -3.9800
 43103054	2	3	11.49	119.7536	 33.1083
 43105675	2	2	10.13	121.6875	 30.6431
 43105782	2	2	 8.27	121.5904	 30.8295
 43106805	2	2	15.62	121.6171	 32.5165
 43110752	2	2	10.11	127.0198	 32.0864
 43110864	2	2	 9.92	126.9538	 31.8413
 43110921	2	2	10.44	126.9903	 31.7280
 43111135	2	2	10.63	126.9689	 31.3193
 43132255	2	2	 9.98	127.0468	 31.2791
 43132420	2	2	12.02	126.9482	 30.6764
 43132470	2	2	11.88	127.0217	 30.5069
 43132532	2	2	10.89	126.9940	 30.3055
 44675426	1	4	 8.66	 91.2459	 18.3110
 44676113	1	4	 9.66	 91.3325	 18.6304
 44676141	1	4	15.94	 91.3263	 18.6422
 44676374	1	4	 8.05	 91.3067	 18.7468
 44747516	1	4	 8.35	 91.3365	 20.1318
 44748342	1	4	11.66	 91.2704	 20.5369
 44755160	1	4	 9.77	 91.2736	 23.3940
 45294109	1	1	13.90	 92.3327	 18.2892
 45365174	1	1	10.59	 92.3011	 18.7375
 45366354	1	1	 8.02	 92.3643	 19.2320
 45367294	1	1	 9.71	 92.2809	 19.6632
 45367484	1	1	 8.32	 92.3024	 19.7569
 45369257	1	1	10.80	 92.3466	 20.6125
 45369360	1	1	 8.81	 92.2513	 20.6405
 45369989	1	1	 9.73	 92.3473	 20.8816
 45373530	1	1	 8.88	 92.2904	 22.5605
 45374445	1	1	11.71	 92.2775	 22.9268
 45375153	1	1	 9.52	 92.2638	 23.1921
 45434485	1	1	14.79	 92.4741	 23.3158
 45435560	1	1	 5.50	 92.4333	 23.1135
 45439935	1	1	 4.38	 92.3851	 22.1902
 45440726	1	1	11.75	 92.4231	 21.9926
 45446208	1	1	12.23	 92.3999	 20.6264
 45446253	1	1	 8.54	 92.4589	 20.6181
 45446485	1	1	11.73	 92.4818	 20.5687
 45446676	1	1	10.36	 92.4757	 20.5394
 45446943	1	1	 9.54	 92.4693	 20.5045
 45447053	1	1	 7.48	 92.4149	 20.4876
 45449198	1	1	11.60	 92.3741	 20.0097
 45527618	1	1	10.82	 92.5889	 18.8705
 45534688	1	1	 8.25	 92.6019	 20.5008
 45542345	1	1	11.64	 92.5743	 22.5712
 45543726	1	1	12.59	 92.6123	 23.0683
 45544434	1	1	14.63	 92.5373	 23.3575
 45640790	1	1	11.73	 92.6835	 23.1560
 45643013	1	1	 8.03	 92.6948	 22.3624
 45646826	1	1	13.63	 92.7381	 20.6608
 45646930	1	1	12.31	 92.7131	 20.6282
 45646950	1	1	12.31	 92.7022	 20.6209
 45646955	1	1	12.80	 92.7329	 20.6195
 45647000	1	1	 9.74	 92.7187	 20.6085
 45647004	1	1	10.35	 92.7335	 20.6090
 45647025	1	1	12.29	 92.7301	 20.6031
 45647043	1	1	12.74	 92.7271	 20.5959
 45653592	1	1	 5.24	 92.7574	 18.1304
 45701968	1	1	 9.12	 92.7780	 18.1831
 45703597	1	1	10.91	 92.8057	 18.5187
 45706442	1	1	 8.04	 92.7645	 19.0924
 45709015	1	1	 9.79	 92.8677	 19.6998
 45713030	1	1	12.41	 92.8347	 20.6294
 45714355	1	1	 6.76	 92.8466	 20.9054
 45717080	1	1	12.40	 92.7785	 21.5419
 45717172	1	1	 7.12	 92.8254	 21.5638
 45724282	1	1	10.09	 92.8672	 23.0088
 45795656	1	1	13.62	 92.9059	 23.3095
 45795924	1	1	 4.93	 92.9844	 23.2070
 45799355	1	1	 4.41	 92.9642	 21.8682
 45799381	1	1	12.41	 92.9093	 21.8604
 45799839	1	1	 9.61	 92.9267	 21.6330
 45802115	1	1	 9.57	 92.9937	 20.6644
 45802921	1	1	10.22	 92.9782	 20.3069
 45803305	1	1	 9.42	 92.9288	 20.1268
 45803944	1	1	 5.81	 93.0056	 19.7905
 45899911	1	1	 9.57	 93.0921	 18.0161
 45904358	1	1	10.45	 93.0578	 20.0009
 45904500	1	1	 8.88	 93.0692	 20.0860
 45905149	1	1	11.18	 93.0512	 20.3996
 45907140	1	1	11.00	 93.1322	 21.3480
 45908356	1	1	 9.53	 93.0726	 21.9250
 45909924	1	1	12.50	 93.0076	 22.6356
 45910569	1	1	 4.07	 93.0796	 22.9085
 45976838	1	1	10.56	 93.2675	 17.9782
 45976870	1	1	16.20	 93.2919	 17.9949
 45978019	1	1	 5.68	 93.3361	 18.5456
 45986705	1	1	11.34	 93.3607	 22.7037
 46042563	1	1	10.57	 93.4773	 23.4830
 46043653	1	1	11.99	 93.4188	 22.9560
 46048105	1	1	15.71	 93.4443	 20.8409
 46050593	1	1	11.81	 93.5088	 19.6411
 46052698	1	1	 6.66	 93.3886	 18.6802
 46053064	1	1	 9.42	 93.4500	 18.5285
 46053334	1	1	 8.26	 93.4358	 18.4010
 46055483	1	1	 7.97	 93.6826	 23.3609
 46055672	1	1	11.75	 93.7595	 23.2587
 46116913	1	1	13.82	 93.6542	 23.0621
 46117984	1	1	 1.51	 93.7190	 22.5067
 46123739	1	1	11.78	 93.7655	 19.8780
 46125330	1	1	 4.77	 93.7114	 19.1553
 46127223	1	1	10.46	 93.6437	 18.4745
 46127715	1	1	10.97	 93.6705	 18.2646
 46238307	1	1	14.96	 93.7849	 18.5805
 46239533	1	1	 9.28	 93.8558	 19.0294
 46246512	1	1	 8.11	 93.8481	 21.9565
 46246933	1	1	 9.11	 93.8479	 22.1442
 46247269	1	1	 8.56	 93.8143	 22.3011
 46247337	1	1	12.38	 93.8387	 22.3265
 46250792	3	2	10.68	132.3356	 17.7003
 46255964	3	2	16.32	132.3347	 16.4484
 46256046	3	2	10.25	132.3547	 16.1820
 46256061	3	2	11.72	132.4513	 16.1309
 46256323	3	2	10.22	132.4192	 15.2729
 46256423	3	2	13.60	132.3424	 14.9783
 46256875	3	2	10.64	132.3460	 13.6222
 46257025	3	2	11.96	132.4226	 13.1679
 46257586	3	2	11.06	132.4736	 12.1860
 46257623	3	2	11.57	132.4859	 12.3085
 46257636	3	2	13.36	132.5622	 12.3409
 46258862	3	2	10.76	132.4869	 15.7749
 46259496	3	2	11.24	132.5480	 17.7993
 46259520	3	2	10.21	132.5083	 17.8742
 46259521	3	2	10.02	132.5059	 17.8745
 46259631	3	2	 8.59	132.6526	 17.6889
 46259692	3	2	13.17	132.6212	 17.5424
 46259700	3	2	11.44	132.6674	 17.5249
 46259736	3	2	14.94	132.6975	 17.4337
 46259744	3	2	11.39	132.6912	 17.4201
 46260231	3	2	13.89	132.5897	 15.8379
 46294751	3	2	10.82	132.6793	 15.4915
 46294834	3	2	10.48	132.6959	 15.2810
 46295108	3	2	 8.27	132.6300	 14.4025
 46295974	3	2	12.48	132.6651	 12.0425
 46296256	3	2	10.88	132.7063	 12.2877
 46296380	3	2	 8.98	132.7385	 12.6222
 46296563	3	2	10.53	132.7401	 13.1337
 46296576	3	2	10.76	132.7376	 13.1702
 46297287	3	2	10.19	132.8124	 15.1616
 46297363	3	2	 5.78	132.7554	 15.3511
 46297520	3	2	 8.05	132.7392	 15.9009
 46298231	3	2	11.42	132.9409	 17.6883
 46298321	3	2	12.03	132.8847	 17.3199
 46298636	3	2	16.22	132.9161	 16.4142
 46298777	3	2	11.35	132.8707	 15.9892
 46298987	3	2	12.53	132.8774	 15.3363
 46299496	3	2	11.87	132.8254	 13.7614
 46299564	3	2	11.33	132.8630	 13.5660
 46305268	3	2	19.42	132.8491	 12.1667
 46305284	3	2	16.91	132.8719	 12.1395
 46305289	3	2	 7.88	132.8637	 12.1277
 46305292	3	2	12.15	132.8681	 12.1274
 46305519	3	2	10.95	133.0435	 12.0458
 46305961	3	2	13.83	133.0271	 13.2126
 46306022	3	2	 8.36	133.0080	 13.3905
 46306425	3	2	11.21	132.9968	 14.6266
 46306437	3	2	11.63	132.9561	 14.6796
 46306545	3	2	10.32	132.9595	 15.0875
 46307394	3	2	11.31	133.0696	 17.7399
 46307486	3	2	11.39	133.1844	 17.8095
 46307587	3	2	12.53	133.1479	 17.4997
 46307919	3	2	11.94	133.1349	 16.8090
 46308175	3	2	 8.70	133.1241	 16.4811
 46310486	3	2	11.96	133.0747	 13.3162
 46310554	3	2	 6.97	133.0990	 13.2329
 46362146	3	2	11.15	133.2292	 14.7715
 46362153	3	2	12.21	133.2384	 14.8118
 46362156	3	2	 9.01	133.2320	 14.8164
 46362325	3	2	15.84	133.2564	 15.4221
 46362501	3	2	 9.79	133.2384	 16.0059
 46362566	3	2	10.64	133.2408	 16.2071
 46362715	3	2	12.80	133.2318	 16.7275
 46362941	3	2	 6.49	133.2996	 17.3683
 46363243	3	2	14.20	133.4017	 17.5027
 46363336	3	2	14.92	133.3192	 17.1694
 46363406	3	2	 9.07	133.3774	 16.9885
 46363456	3	2	14.17	133.3486	 16.8264
 46363465	3	2	15.19	133.3236	 16.8067
 46363812	3	2	11.47	133.3405	 15.7090
 46364022	3	2	 9.38	133.4319	 14.9692
 46364199	3	2	 8.10	133.4323	 14.4091
 46364379	3	2	12.55	133.4102	 13.8693
 46364463	3	2	11.55	133.3224	 13.6239
 46365122	3	2	10.34	133.5397	 12.0601
 46365528	3	2	 9.06	133.4913	 13.3107
 46377792	3	2	11.50	133.5625	 14.7389
 46377915	3	2	10.79	133.4815	 15.1188
 46378204	3	2	11.91	133.5143	 16.0713
 46378258	3	2	11.90	133.5081	 16.2637
 46378518	3	2	10.89	133.4549	 17.3145
 46378581	3	2	 9.88	133.4563	 17.4691
 46378777	3	2	 8.68	133.5773	 17.7666
 46379022	3	2	10.16	133.5943	 16.9132
 46379347	3	2	 8.33	133.6374	 15.6819
 46379634	3	2	10.23	133.5888	 14.6932
 46379719	3	2	 8.90	133.5929	 14.4296
 46379875	3	2	11.86	133.6455	 13.9334
 46380218	3	2	10.52	133.6810	 12.8569
 46380693	3	2	 9.65	133.6909	 12.5041
 46381039	3	2	 8.51	133.6919	 13.5614
 46381219	3	2	12.25	133.7549	 14.1399
 46382293	3	2	10.73	133.7456	 17.6447
 46382605	3	2	 3.86	133.8453	 17.2313
 46382728	3	2	12.00	133.8383	 16.7940
 46382846	3	2	10.19	133.9099	 16.4320
 46383246	3	2	10.18	133.8842	 15.2054
 46383262	3	2	11.11	133.8729	 15.1350
 46384178	3	2	 8.55	133.8986	 12.3635
 46384262	3	2	 9.59	133.8524	 12.1266
 46384465	3	2	11.33	133.9563	 12.3668
 46384498	3	2	11.12	133.9496	 12.4680
 46384758	3	2	11.49	133.9636	 13.2538
 46385120	3	2	 9.94	134.0404	 14.3549
 46385533	3	2	 7.51	134.0184	 15.7236
 46385881	3	2	 8.73	134.0602	 16.8087
 46385894	3	2	11.16	133.9740	 16.8649
 46386091	3	2	10.98	133.9765	 17.6121
 46774148	1	1	 9.22	 97.0773	 23.1628
 46776945	1	1	11.81	 96.9931	 21.5066
 46778796	1	1	 6.17	 96.9859	 20.4964
 46780013	1	1	 8.05	 97.0124	 19.8862
 46783020	1	1	11.00	 97.0708	 18.3889
 46866642	1	1	12.28	 97.1387	 19.4372
 46867880	1	1	11.31	 97.1278	 20.0718
 46870835	1	1	15.53	 97.1557	 21.6542
 46871501	1	1	13.86	 97.1752	 22.0276
 46877127	1	1	 8.43	 97.3392	 22.4733
 46877991	1	1	12.11	 97.3174	 21.9717
 46940944	1	1	 8.48	 97.3301	 21.7467
 46943830	1	1	 4.15	 97.2407	 20.2121
 46945480	1	1	10.45	 97.2767	 19.3394
 46947540	1	1	 8.29	 97.2460	 18.2985
 46947901	1	1	11.93	 97.2227	 18.1158
 46950802	1	1	 9.46	 97.4483	 19.2206
 47126079	1	1	10.91	 97.5798	 19.1778
 47127330	1	1	10.78	 97.5692	 18.5832
 47132007	1	1	10.11	 97.6063	 19.6116
 47132517	1	1	12.90	 97.6094	 19.8818
 47135920	1	1	10.48	 97.7073	 21.7471
 47136508	1	1	10.71	 97.7153	 22.0766
 47138085	1	1	12.25	 97.6282	 23.0005
 47202311	2	4	 8.61	107.7939	 18.5910
 47203554	2	4	10.21	107.7158	 19.9008
 47209822	2	4	11.71	107.9257	 21.5601
 47215568	1	4	14.59	 80.5858	 17.1275
 47217280	1	4	15.12	 80.5068	 15.5817
 47219212	1	4	16.25	 80.6029	 13.6287
 47220085	1	4	12.70	 80.5450	 12.6635
 47220100	1	4	13.08	 80.5829	 12.6460
 47221505	1	4	13.63	 80.6362	 12.9745
 47221727	1	4	 8.47	 80.6781	 13.2288
 47221755	1	4	10.19	 80.6970	 13.2622
 47222520	1	4	12.42	 80.6784	 14.0659
 47253129	2	4	11.74	108.0229	 18.2429
 47254599	2	4	11.13	107.9522	 19.8374
 47255378	2	4	 8.45	107.9326	 20.7009
 47256784	2	4	13.90	107.9836	 22.2935
 47256789	2	4	11.92	107.9817	 22.2952
 47259206	2	4	10.03	108.1212	 22.5266
 47259657	2	4	11.71	108.1268	 21.9702
 47277098	1	4	12.18	 80.6709	 14.8870
 47277436	1	4	12.82	 80.7334	 15.2302
 47278454	1	4	15.51	 80.6340	 16.1092
 47279259	1	4	 8.12	 80.6437	 16.8039
 47279948	1	4	10.59	 80.6866	 17.4348
 47281043	1	4	 9.91	 80.7825	 17.5317
 47319667	2	4	 7.82	108.1599	 20.9673
 47321751	2	4	 8.10	108.0833	 18.6539
 47322754	2	4	11.60	108.2839	 18.2332
 47322896	2	4	10.85	108.2751	 18.3667
 47324623	2	4	 9.98	108.2849	 20.3130
 47325176	2	4	10.50	108.2649	 20.9896
 47336144	4	3	 6.97	162.3216	 -4.0239
 47340610	1	4	14.52	 80.9101	 13.2960
 47341253	1	4	 9.88	 80.8668	 13.9446
 47341315	1	4	10.52	 80.9309	 14.0080
 47342294	1	4	10.26	 80.9607	 14.9148
 47344079	1	4	 7.64	 80.9236	 16.4971
 47344320	1	4	 5.97	 80.9070	 16.6992
 47345026	1	4	 6.86	 80.9115	 17.3241
 47346402	1	4	 4.49	 81.1077	 17.3835
 47346500	1	4	10.89	 81.0458	 17.3125
 47346957	1	4	11.85	 81.0042	 16.8980
 47348106	1	4	13.24	 81.0785	 15.8381
 47349614	1	4	 8.37	 81.0844	 14.3878
 47349732	4	3	11.20	162.2711	 -3.6497
 47349778	4	3	11.74	162.3759	 -3.4197
 47349943	4	3	 7.93	162.3288	 -2.7767
 47350268	4	3	13.02	162.2904	 -1.1369
 47350711	4	3	 9.51	162.4965	 -0.7917
 47350769	4	3	10.75	162.4716	 -1.0448
 47350952	4	3	11.57	162.4657	 -1.9869
 47351457	4	3	 9.04	162.4984	 -4.2638
 47352092	4	3	15.16	162.6120	 -4.8766
 47352113	4	3	10.75	162.6205	 -4.7883
 47352203	4	3	10.90	162.5912	 -4.3857
 47352304	4	3	13.55	162.5146	 -3.9294
 47352388	4	3	11.17	162.5472	 -3.5387
 47352444	4	3	10.84	162.5204	 -3.3670
 47352608	4	3	 8.49	162.6237	 -2.6959
 47352667	4	3	10.41	162.5654	 -2.4446
 47352814	4	3	10.37	162.5746	 -1.6948
 47353019	4	3	17.88	162.4991	 -0.7887
 47377627	4	3	11.20	162.6825	 -0.2185
 47377840	4	3	11.13	162.6438	 -1.1266
 47377883	4	3	16.92	162.6841	 -1.3607
 47377896	4	3	10.94	162.6404	 -1.4769
 47378022	4	3	11.31	162.6973	 -2.0531
 47378238	4	3	11.06	162.6332	 -2.9008
 47378646	4	3	 8.69	162.6916	 -4.7385
 47379491	4	3	 9.93	162.7473	 -3.6240
 47379607	4	3	 4.65	162.7722	 -3.0927
 47380286	4	3	11.44	162.8741	  0.0844
 47380378	4	3	10.75	162.8888	 -0.3177
 47380518	4	3	14.00	162.8736	 -0.9896
 47384065	4	3	 8.02	162.9301	 -2.4676
 47384311	4	3	 8.57	162.9519	 -3.5368
 47384675	4	3	11.23	162.9440	 -5.1022
 47385285	4	3	 9.71	163.0319	 -4.3331
 47386028	4	3	11.64	163.0761	 -0.8677
 47386655	4	3	10.38	163.4808	 -3.6853
 47386942	4	3	11.01	163.4959	 -2.3151
 47387082	4	3	10.36	163.5783	 -1.5811
 47387103	4	3	10.31	163.5497	 -1.4758
 47387118	4	3	11.50	163.5705	 -1.3763
 47387291	4	3	13.66	163.5879	 -0.4698
 47390917	4	3	11.50	164.8605	 -0.7838
 47391129	4	3	11.97	164.8532	 -1.8678
 47391193	4	3	 8.84	164.8088	 -2.2477
 47391879	4	3	10.45	164.9146	 -5.7792
 47392025	1	4	11.31	 81.0031	 14.2604
 47392217	1	4	 9.73	 81.0680	 14.0715
 47393724	1	4	12.10	 81.0239	 12.4718
 47393788	1	4	10.97	 81.0125	 12.4014
 47394050	1	4	11.12	 81.0856	 12.0576
 47394250	1	4	 9.66	 81.1161	 12.0900
 47394304	1	4	 8.49	 81.1578	 12.1711
 47396812	1	4	13.39	 81.1676	 14.7115
 47399498	1	4	 9.96	 81.1224	 17.1700
 47399516	1	4	 7.59	 81.2106	 17.1969
 47425894	4	3	 9.73	164.9403	 -5.3703
 47426256	4	3	 7.19	165.0089	 -3.4711
 47426782	4	3	10.29	165.0152	 -0.6262
 47426907	4	3	11.11	165.0687	  0.0840
 47427209	4	3	10.24	165.1266	 -1.4182
 47427821	4	3	11.03	165.1191	 -4.4455
 47428090	4	3	 8.12	165.0596	 -5.8069
 47428257	4	3	10.34	165.2015	 -5.2102
 47428347	4	3	 9.91	165.2282	 -4.7791
 47428494	4	3	10.86	165.1799	 -4.1630
 47428843	4	3	12.47	165.2806	 -2.4738
 47485851	1	4	14.00	 81.3002	 16.5164
 47486067	1	4	12.44	 81.2667	 16.3148
 47488329	1	4	 9.40	 81.2680	 14.1888
 47488747	1	4	16.06	 81.2453	 13.7806
 47488845	1	4	15.88	 81.3393	 13.6966
 47489945	1	4	13.20	 81.3503	 12.5541
 47489966	1	4	 9.24	 81.3385	 12.5313
 47490598	1	4	10.76	 81.4650	 12.0898
 47490846	1	4	14.26	 81.3953	 12.3613
 47491281	1	4	10.75	 81.3905	 12.7921
 47491954	1	4	 9.06	 81.3812	 13.4937
 47494087	1	4	 8.18	 81.4079	 15.5811
 47494215	1	4	10.35	 81.4743	 15.7194
 47494983	1	4	11.80	 81.4719	 16.4372
 47495882	4	3	10.32	165.2151	 -0.3713
 47495922	4	3	10.23	165.2046	 -0.2158
 49417722	4	3	10.23	173.5012	 -0.8370
 49417864	4	3	11.34	173.4769	 -0.0335
 49417955	4	3	15.34	173.6351	 -0.3096
 49417963	4	3	11.54	173.6002	 -0.3346
 49418209	4	3	11.36	173.5508	 -1.6377
 49418592	4	3	12.18	173.6300	 -3.6570
 49425777	4	3	11.37	173.7315	 -0.4299
 49426090	4	3	10.69	173.8331	 -1.1583
 49427836	4	3	11.60	174.0117	 -2.5210
 49427853	4	3	 8.41	173.9115	 -2.4340
 49428268	4	3	11.28	174.0012	 -0.2041
 49428299	4	3	10.26	173.9344	 -0.0472
 49428453	4	3	 8.79	174.0306	 -0.6900
 49428482	4	3	11.37	174.0441	 -0.8407
 49428692	4	3	11.25	174.0466	 -1.9481
 49428710	4	3	10.63	174.1095	 -2.0235
 49428912	4	3	10.58	174.0282	 -2.8950
 49430557	4	3	 3.45	174.2372	 -0.8235
 49430831	4	3	11.03	174.2693	 -0.5519
 49430892	4	3	11.56	174.2662	 -0.9072
 49431003	4	3	 7.67	174.3626	 -1.4851
 49431004	4	3	10.41	174.3061	 -1.4870
 49431034	4	3	10.31	174.2821	 -1.6207
 49454534	4	3	10.38	174.4695	 -1.9186
 49454591	4	3	 7.08	174.4944	 -1.5986
 49454698	4	3	 9.59	174.4885	 -1.0417
 49454830	4	3	10.83	174.4535	 -0.3523
 49454938	4	3	10.91	174.5818	 -0.0340
 49463446	4	3	14.71	174.6695	 -0.5923
 49503251	4	3	10.93	174.9430	 -0.6524
 49503253	4	3	 9.28	174.8698	 -0.6255
 49503383	4	3	11.39	175.0821	  0.0396
 49505883	4	3	10.46	175.2269	 -0.0764
 49505943	4	3	10.00	175.2516	 -0.0365
 52209643	1	4	10.85	 83.4845	 12.2016
 52209961	1	4	14.40	 83.5173	 12.4064
 52212687	1	4	 5.83	 83.4762	 14.3055
